Age	L	M	S	P01	P1	P3	P5	P10	P15	P25	P50	P75	P85	P90	P95	P97	P99	P999
660	-0.1733	14.7107	0.08118	11.508	12.216	12.653	12.891	13.269	13.532	13.93	14.711	15.543	16.012	16.339	16.839	17.173	17.825	19.012
661	-0.1733	14.713	0.08118	11.509	12.218	12.655	12.894	13.272	13.534	13.933	14.713	15.545	16.014	16.342	16.841	17.175	17.828	19.015
662	-0.1733	14.7152	0.08118	11.511	12.22	12.657	12.895	13.274	13.536	13.935	14.715	15.547	16.017	16.344	16.844	17.178	17.83	19.018
663	-0.1733	14.7175	0.08118	11.513	12.222	12.659	12.897	13.276	13.538	13.937	14.718	15.55	16.019	16.347	16.846	17.181	17.833	19.021
664	-0.1733	14.7198	0.08118	11.515	12.224	12.661	12.899	13.278	13.54	13.939	14.72	15.552	16.022	16.349	16.849	17.183	17.836	19.024
665	-0.1733	14.7221	0.08118	11.517	12.225	12.663	12.901	13.28	13.542	13.941	14.722	15.555	16.024	16.352	16.852	17.186	17.839	19.026
666	-0.1733	14.7245	0.08118	11.518	12.227	12.665	12.904	13.282	13.545	13.944	14.725	15.557	16.027	16.354	16.854	17.189	17.841	19.03
667	-0.1733	14.7268	0.08118	11.52	12.229	12.667	12.906	13.284	13.547	13.946	14.727	15.56	16.029	16.357	16.857	17.191	17.844	19.033
668	-0.1733	14.7291	0.08118	11.522	12.231	12.669	12.908	13.286	13.549	13.948	14.729	15.562	16.032	16.36	16.86	17.194	17.847	19.036
669	-0.1733	14.7314	0.08118	11.524	12.233	12.671	12.91	13.288	13.551	13.95	14.731	15.565	16.034	16.362	16.862	17.197	17.85	19.038
670	-0.1733	14.7337	0.08118	11.526	12.235	12.673	12.912	13.29	13.553	13.952	14.734	15.567	16.037	16.365	16.865	17.199	17.853	19.041
671	-0.1733	14.736	0.08118	11.527	12.237	12.675	12.914	13.292	13.555	13.954	14.736	15.569	16.039	16.367	16.868	17.202	17.855	19.044
672	-0.1733	14.7384	0.08118	11.529	12.239	12.677	12.916	13.294	13.557	13.957	14.738	15.572	16.042	16.37	16.87	17.205	17.858	19.048
673	-0.1733	14.7407	0.08118	11.531	12.241	12.679	12.918	13.297	13.559	13.959	14.741	15.574	16.045	16.372	16.873	17.208	17.861	19.051
674	-0.1733	14.743	0.08118	11.533	12.243	12.681	12.92	13.299	13.562	13.961	14.743	15.577	16.047	16.375	16.876	17.21	17.864	19.053
675	-0.1733	14.7454	0.08118	11.535	12.245	12.683	12.922	13.301	13.564	13.963	14.745	15.579	16.05	16.378	16.878	17.213	17.867	19.057
676	-0.1733	14.7477	0.08118	11.537	12.247	12.685	12.924	13.303	13.566	13.966	14.748	15.582	16.052	16.38	16.881	17.216	17.87	19.06
677	-0.1733	14.7501	0.08118	11.538	12.249	12.687	12.926	13.305	13.568	13.968	14.75	15.584	16.055	16.383	16.884	17.219	17.872	19.063
678	-0.1733	14.7524	0.08118	11.54	12.251	12.689	12.928	13.307	13.57	13.97	14.752	15.587	16.057	16.385	16.886	17.221	17.875	19.066
679	-0.1733	14.7548	0.08118	11.542	12.253	12.691	12.93	13.309	13.572	13.972	14.755	15.589	16.06	16.388	16.889	17.224	17.878	19.069
680	-0.1733	14.7571	0.08118	11.544	12.255	12.693	12.932	13.311	13.575	13.974	14.757	15.592	16.062	16.391	16.892	17.227	17.881	19.072
681	-0.1733	14.7595	0.08119	11.545	12.256	12.695	12.934	13.313	13.577	13.977	14.76	15.594	16.065	16.394	16.895	17.23	17.884	19.075
682	-0.1733	14.7618	0.08119	11.547	12.258	12.697	12.936	13.315	13.579	13.979	14.762	15.597	16.068	16.396	16.897	17.233	17.887	19.078
683	-0.1733	14.7642	0.08119	11.549	12.26	12.699	12.938	13.318	13.581	13.981	14.764	15.599	16.07	16.399	16.9	17.235	17.89	19.081
684	-0.1733	14.7665	0.08119	11.551	12.262	12.701	12.94	13.32	13.583	13.983	14.767	15.602	16.073	16.401	16.903	17.238	17.893	19.084
685	-0.1733	14.7689	0.08119	11.553	12.264	12.703	12.942	13.322	13.585	13.985	14.769	15.604	16.075	16.404	16.905	17.241	17.896	19.088
686	-0.1733	14.7713	0.08119	11.555	12.266	12.705	12.944	13.324	13.587	13.988	14.771	15.607	16.078	16.407	16.908	17.244	17.899	19.091
687	-0.1733	14.7737	0.08119	11.557	12.268	12.707	12.946	13.326	13.59	13.99	14.774	15.609	16.081	16.409	16.911	17.246	17.902	19.094
688	-0.1733	14.776	0.08119	11.558	12.27	12.709	12.949	13.328	13.592	13.992	14.776	15.612	16.083	16.412	16.914	17.249	17.904	19.097
689	-0.1733	14.7784	0.08119	11.56	12.272	12.711	12.951	13.33	13.594	13.994	14.778	15.614	16.086	16.415	16.916	17.252	17.907	19.1
690	-0.1733	14.7808	0.08119	11.562	12.274	12.713	12.953	13.333	13.596	13.997	14.781	15.617	16.088	16.417	16.919	17.255	17.91	19.103
691	-0.1733	14.7832	0.0812	11.564	12.276	12.715	12.955	13.335	13.598	13.999	14.783	15.62	16.091	16.42	16.922	17.258	17.913	19.107
692	-0.1733	14.7856	0.0812	11.566	12.278	12.717	12.957	13.337	13.6	14.001	14.786	15.622	16.094	16.423	16.925	17.261	17.916	19.11
693	-0.1733	14.788	0.0812	11.567	12.28	12.719	12.959	13.339	13.603	14.003	14.788	15.625	16.096	16.425	16.928	17.263	17.919	19.113
694	-0.1733	14.7904	0.0812	11.569	12.282	12.721	12.961	13.341	13.605	14.006	14.79	15.627	16.099	16.428	16.93	17.266	17.922	19.116
695	-0.1733	14.7928	0.0812	11.571	12.284	12.723	12.963	13.343	13.607	14.008	14.793	15.63	16.102	16.431	16.933	17.269	17.925	19.119
696	-0.1733	14.7952	0.0812	11.573	12.286	12.725	12.965	13.345	13.609	14.01	14.795	15.632	16.104	16.433	16.936	17.272	17.928	19.122
697	-0.1733	14.7976	0.0812	11.575	12.288	12.727	12.967	13.348	13.611	14.013	14.798	15.635	16.107	16.436	16.939	17.275	17.931	19.125
698	-0.1733	14.8	0.0812	11.577	12.29	12.729	12.969	13.35	13.614	14.015	14.8	15.637	16.109	16.439	16.941	17.277	17.934	19.128
699	-0.1733	14.8024	0.08121	11.578	12.291	12.731	12.971	13.352	13.616	14.017	14.802	15.64	16.112	16.442	16.944	17.281	17.937	19.132
700	-0.1733	14.8048	0.08121	11.58	12.293	12.733	12.973	13.354	13.618	14.019	14.805	15.642	16.115	16.444	16.947	17.283	17.94	19.135
701	-0.1733	14.8072	0.08121	11.582	12.295	12.735	12.975	13.356	13.62	14.022	14.807	15.645	16.117	16.447	16.95	17.286	17.943	19.138
702	-0.1733	14.8096	0.08121	11.584	12.297	12.737	12.978	13.358	13.622	14.024	14.81	15.648	16.12	16.45	16.953	17.289	17.946	19.141
703	-0.1733	14.812	0.08121	11.586	12.299	12.739	12.98	13.36	13.625	14.026	14.812	15.65	16.123	16.452	16.955	17.292	17.949	19.145
704	-0.1733	14.8145	0.08121	11.588	12.301	12.741	12.982	13.363	13.627	14.028	14.815	15.653	16.125	16.455	16.958	17.295	17.952	19.148
705	-0.1733	14.8169	0.08122	11.589	12.303	12.743	12.984	13.365	13.629	14.031	14.817	15.655	16.128	16.458	16.961	17.298	17.955	19.151
706	-0.1733	14.8193	0.08122	11.591	12.305	12.745	12.986	13.367	13.631	14.033	14.819	15.658	16.131	16.461	16.964	17.301	17.958	19.155
707	-0.1733	14.8217	0.08122	11.593	12.307	12.747	12.988	13.369	13.633	14.035	14.822	15.66	16.133	16.463	16.967	17.303	17.961	19.158
708	-0.1733	14.8242	0.08122	11.595	12.309	12.749	12.99	13.371	13.636	14.038	14.824	15.663	16.136	16.466	16.97	17.306	17.964	19.161
709	-0.1733	14.8266	0.08122	11.597	12.311	12.752	12.992	13.373	13.638	14.04	14.827	15.666	16.139	16.469	16.972	17.309	17.967	19.164
710	-0.1733	14.829	0.08122	11.599	12.313	12.754	12.994	13.376	13.64	14.042	14.829	15.668	16.141	16.471	16.975	17.312	17.97	19.167
711	-0.1733	14.8315	0.08123	11.6	12.315	12.756	12.996	13.378	13.642	14.044	14.832	15.671	16.144	16.474	16.978	17.315	17.973	19.171
712	-0.1733	14.8339	0.08123	11.602	12.317	12.758	12.998	13.38	13.644	14.047	14.834	15.673	16.147	16.477	16.981	17.318	17.976	19.174
713	-0.1733	14.8364	0.08123	11.604	12.319	12.76	13.001	13.382	13.647	14.049	14.836	15.676	16.15	16.48	16.984	17.321	17.979	19.177
714	-0.1733	14.8388	0.08123	11.606	12.321	12.762	13.003	13.384	13.649	14.051	14.839	15.679	16.152	16.482	16.987	17.324	17.982	19.18
715	-0.1733	14.8413	0.08123	11.608	12.323	12.764	13.005	13.386	13.651	14.054	14.841	15.681	16.155	16.485	16.99	17.327	17.985	19.184
716	-0.1733	14.8437	0.08124	11.61	12.325	12.766	13.007	13.388	13.653	14.056	14.844	15.684	16.158	16.488	16.993	17.33	17.988	19.187
717	-0.1733	14.8462	0.08124	11.612	12.327	12.768	13.009	13.391	13.656	14.058	14.846	15.687	16.16	16.491	16.995	17.333	17.992	19.191
718	-0.1733	14.8486	0.08124	11.613	12.329	12.77	13.011	13.393	13.658	14.06	14.849	15.689	16.163	16.494	16.998	17.336	17.994	19.194
719	-0.1733	14.8511	0.08124	11.615	12.331	12.772	13.013	13.395	13.66	14.063	14.851	15.692	16.166	16.496	17.001	17.338	17.997	19.197
720	-0.1733	14.8535	0.08124	11.617	12.333	12.774	13.015	13.397	13.662	14.065	14.854	15.694	16.168	16.499	17.004	17.341	18	19.2
721	-0.1733	14.856	0.08125	11.619	12.335	12.776	13.017	13.399	13.665	14.067	14.856	15.697	16.171	16.502	17.007	17.345	18.004	19.204
722	-0.1733	14.8585	0.08125	11.621	12.337	12.778	13.02	13.402	13.667	14.07	14.859	15.7	16.174	16.505	17.01	17.347	18.007	19.207
723	-0.1733	14.8609	0.08125	11.623	12.339	12.78	13.022	13.404	13.669	14.072	14.861	15.702	16.177	16.507	17.013	17.35	18.01	19.21
724	-0.1733	14.8634	0.08125	11.625	12.341	12.782	13.024	13.406	13.671	14.074	14.863	15.705	16.179	16.51	17.015	17.353	18.013	19.213
725	-0.1733	14.8659	0.08126	11.626	12.343	12.784	13.026	13.408	13.673	14.077	14.866	15.708	16.182	16.513	17.019	17.356	18.016	19.217
726	-0.1733	14.8683	0.08126	11.628	12.345	12.786	13.028	13.41	13.676	14.079	14.868	15.71	16.185	16.516	17.021	17.359	18.019	19.22
727	-0.1733	14.8708	0.08126	11.63	12.347	12.789	13.03	13.413	13.678	14.081	14.871	15.713	16.188	16.519	17.024	17.362	18.022	19.224
728	-0.1733	14.8733	0.08126	11.632	12.349	12.791	13.032	13.415	13.68	14.084	14.873	15.715	16.19	16.521	17.027	17.365	18.025	19.227
729	-0.1733	14.8758	0.08127	11.634	12.351	12.793	13.034	13.417	13.682	14.086	14.876	15.718	16.193	16.524	17.03	17.368	18.029	19.231
730	-0.1733	14.8783	0.08127	11.636	12.353	12.795	13.036	13.419	13.685	14.088	14.878	15.721	16.196	16.527	17.033	17.371	18.032	19.234
731	-0.1733	14.8808	0.08127	11.638	12.355	12.797	13.039	13.421	13.687	14.091	14.881	15.723	16.199	16.53	17.036	17.374	18.035	19.237
732	-0.1733	14.8832	0.08127	11.639	12.357	12.799	13.041	13.424	13.689	14.093	14.883	15.726	16.201	16.533	17.039	17.377	18.038	19.24
733	-0.1733	14.8857	0.08128	11.641	12.359	12.801	13.043	13.426	13.691	14.095	14.886	15.729	16.204	16.536	17.042	17.38	18.041	19.244
734	-0.1733	14.8882	0.08128	11.643	12.361	12.803	13.045	13.428	13.694	14.098	14.888	15.731	16.207	16.538	17.045	17.383	18.044	19.247
735	-0.1733	14.8907	0.08128	11.645	12.363	12.805	13.047	13.43	13.696	14.1	14.891	15.734	16.21	16.541	17.048	17.386	18.047	19.251
736	-0.1733	14.8932	0.08128	11.647	12.365	12.807	13.049	13.432	13.698	14.102	14.893	15.737	16.212	16.544	17.05	17.389	18.05	19.254
737	-0.1733	14.8957	0.08129	11.649	12.367	12.809	13.051	13.434	13.7	14.105	14.896	15.739	16.215	16.547	17.054	17.392	18.054	19.258
738	-0.1733	14.8982	0.08129	11.651	12.369	12.811	13.053	13.437	13.703	14.107	14.898	15.742	16.218	16.55	17.056	17.395	18.057	19.261
739	-0.1733	14.9007	0.08129	11.652	12.371	12.814	13.056	13.439	13.705	14.109	14.901	15.745	16.221	16.553	17.059	17.398	18.06	19.264
740	-0.1733	14.9032	0.08129	11.654	12.373	12.816	13.058	13.441	13.707	14.112	14.903	15.747	16.223	16.555	17.062	17.401	18.063	19.267
741	-0.1733	14.9057	0.0813	11.656	12.375	12.818	13.06	13.443	13.71	14.114	14.906	15.75	16.226	16.558	17.065	17.404	18.066	19.271
742	-0.1733	14.9082	0.0813	11.658	12.377	12.82	13.062	13.446	13.712	14.116	14.908	15.753	16.229	16.561	17.068	17.407	18.069	19.274
743	-0.1733	14.9107	0.0813	11.66	12.379	12.822	13.064	13.448	13.714	14.119	14.911	15.755	16.232	16.564	17.071	17.41	18.072	19.278
744	-0.1733	14.9132	0.08131	11.662	12.381	12.824	13.066	13.45	13.716	14.121	14.913	15.758	16.235	16.567	17.074	17.413	18.076	19.282
745	-0.1733	14.9157	0.08131	11.664	12.383	12.826	13.068	13.452	13.719	14.123	14.916	15.761	16.237	16.57	17.077	17.416	18.079	19.285
746	-0.1733	14.9183	0.08131	11.666	12.385	12.828	13.071	13.455	13.721	14.126	14.918	15.763	16.24	16.572	17.08	17.419	18.082	19.288
747	-0.1733	14.9208	0.08131	11.667	12.387	12.83	13.073	13.457	13.723	14.128	14.921	15.766	16.243	16.575	17.083	17.422	18.085	19.291
748	-0.1733	14.9233	0.08132	11.669	12.389	12.832	13.075	13.459	13.725	14.13	14.923	15.769	16.246	16.578	17.086	17.425	18.088	19.295
749	-0.1733	14.9258	0.08132	11.671	12.391	12.835	13.077	13.461	13.728	14.133	14.926	15.771	16.248	16.581	17.089	17.428	18.091	19.298
750	-0.1733	14.9283	0.08132	11.673	12.393	12.837	13.079	13.463	13.73	14.135	14.928	15.774	16.251	16.584	17.092	17.431	18.094	19.302
751	-0.1733	14.9308	0.08133	11.675	12.395	12.839	13.081	13.465	13.732	14.137	14.931	15.777	16.254	16.587	17.095	17.435	18.098	19.306
752	-0.1733	14.9333	0.08133	11.677	12.397	12.841	13.083	13.468	13.734	14.14	14.933	15.78	16.257	16.59	17.098	17.437	18.101	19.309
753	-0.1733	14.9359	0.08133	11.679	12.399	12.843	13.086	13.47	13.737	14.142	14.936	15.782	16.26	16.592	17.101	17.441	18.104	19.312
754	-0.1733	14.9384	0.08134	11.68	12.401	12.845	13.088	13.472	13.739	14.145	14.938	15.785	16.262	16.595	17.104	17.444	18.108	19.316
755	-0.1733	14.9409	0.08134	11.682	12.403	12.847	13.09	13.474	13.741	14.147	14.941	15.788	16.265	16.598	17.107	17.447	18.111	19.319
756	-0.1733	14.9434	0.08134	11.684	12.405	12.849	13.092	13.477	13.744	14.149	14.943	15.79	16.268	16.601	17.11	17.45	18.114	19.322
757	-0.1733	14.9459	0.08135	11.686	12.407	12.851	13.094	13.479	13.746	14.152	14.946	15.793	16.271	16.604	17.113	17.453	18.117	19.326
758	-0.1733	14.9485	0.08135	11.688	12.409	12.853	13.096	13.481	13.748	14.154	14.949	15.796	16.274	16.607	17.116	17.456	18.12	19.33
759	-0.1733	14.951	0.08135	11.69	12.411	12.855	13.098	13.483	13.75	14.156	14.951	15.798	16.276	16.61	17.119	17.459	18.123	19.333
760	-0.1733	14.9535	0.08136	11.691	12.413	12.857	13.1	13.485	13.753	14.159	14.954	15.801	16.279	16.613	17.122	17.462	18.127	19.337
761	-0.1733	14.956	0.08136	11.693	12.415	12.86	13.103	13.488	13.755	14.161	14.956	15.804	16.282	16.615	17.125	17.465	18.13	19.34
762	-0.1733	14.9585	0.08136	11.695	12.417	12.862	13.105	13.49	13.757	14.163	14.959	15.806	16.285	16.618	17.127	17.468	18.133	19.343
763	-0.1733	14.9611	0.08137	11.697	12.419	12.864	13.107	13.492	13.759	14.166	14.961	15.809	16.288	16.621	17.131	17.471	18.136	19.347
764	-0.1733	14.9636	0.08137	11.699	12.421	12.866	13.109	13.494	13.762	14.168	14.964	15.812	16.29	16.624	17.134	17.474	18.139	19.35
765	-0.1733	14.9661	0.08137	11.701	12.423	12.868	13.111	13.497	13.764	14.171	14.966	15.815	16.293	16.627	17.136	17.477	18.142	19.354
766	-0.1733	14.9686	0.08138	11.702	12.425	12.87	13.113	13.499	13.766	14.173	14.969	15.817	16.296	16.63	17.14	17.48	18.146	19.358
767	-0.1733	14.9712	0.08138	11.704	12.427	12.872	13.116	13.501	13.769	14.175	14.971	15.82	16.299	16.633	17.143	17.483	18.149	19.361
768	-0.1733	14.9737	0.08138	11.706	12.429	12.874	13.118	13.503	13.771	14.178	14.974	15.823	16.302	16.636	17.145	17.486	18.152	19.364
769	-0.1733	14.9762	0.08139	11.708	12.431	12.876	13.12	13.505	13.773	14.18	14.976	15.825	16.304	16.639	17.149	17.49	18.156	19.368
770	-0.1733	14.9787	0.08139	11.71	12.433	12.878	13.122	13.508	13.775	14.182	14.979	15.828	16.307	16.641	17.151	17.493	18.159	19.371
771	-0.1733	14.9813	0.08139	11.712	12.435	12.881	13.124	13.51	13.778	14.185	14.981	15.831	16.31	16.644	17.154	17.496	18.162	19.375
772	-0.1733	14.9838	0.0814	11.714	12.437	12.882	13.126	13.512	13.78	14.187	14.984	15.834	16.313	16.647	17.158	17.499	18.165	19.378
773	-0.1733	14.9863	0.0814	11.716	12.439	12.885	13.128	13.514	13.782	14.189	14.986	15.836	16.316	16.65	17.16	17.502	18.168	19.382
774	-0.1733	14.9889	0.0814	11.718	12.441	12.887	13.131	13.517	13.785	14.192	14.989	15.839	16.318	16.653	17.163	17.505	18.171	19.385
775	-0.1733	14.9914	0.08141	11.719	12.443	12.889	13.133	13.519	13.787	14.194	14.991	15.842	16.321	16.656	17.167	17.508	18.175	19.389
776	-0.1733	14.9939	0.08141	11.721	12.445	12.891	13.135	13.521	13.789	14.196	14.994	15.844	16.324	16.659	17.169	17.511	18.178	19.392
777	-0.1733	14.9964	0.08142	11.723	12.447	12.893	13.137	13.523	13.791	14.199	14.996	15.847	16.327	16.662	17.173	17.514	18.181	19.396
778	-0.1733	14.999	0.08142	11.725	12.449	12.895	13.139	13.525	13.794	14.201	14.999	15.85	16.33	16.665	17.176	17.517	18.185	19.399
779	-0.1733	15.0015	0.08142	11.727	12.451	12.897	13.141	13.528	13.796	14.204	15.002	15.853	16.333	16.667	17.178	17.52	18.188	19.403
780	-0.1733	15.004	0.08143	11.728	12.453	12.899	13.143	13.53	13.798	14.206	15.004	15.855	16.335	16.67	17.182	17.523	18.191	19.406
781	-0.1733	15.0065	0.08143	11.73	12.455	12.901	13.145	13.532	13.8	14.208	15.007	15.858	16.338	16.673	17.184	17.526	18.194	19.41
782	-0.1733	15.0091	0.08144	11.732	12.457	12.903	13.147	13.534	13.803	14.211	15.009	15.861	16.341	16.676	17.188	17.53	18.198	19.414
783	-0.1733	15.0116	0.08144	11.734	12.459	12.905	13.15	13.536	13.805	14.213	15.012	15.863	16.344	16.679	17.191	17.533	18.201	19.417
784	-0.1733	15.0141	0.08144	11.736	12.461	12.908	13.152	13.539	13.807	14.215	15.014	15.866	16.347	16.682	17.193	17.536	18.204	19.42
785	-0.1733	15.0166	0.08145	11.738	12.462	12.91	13.154	13.541	13.809	14.218	15.017	15.869	16.35	16.685	17.197	17.539	18.207	19.424
786	-0.1733	15.0192	0.08145	11.74	12.465	12.912	13.156	13.543	13.812	14.22	15.019	15.872	16.352	16.688	17.2	17.542	18.21	19.427
787	-0.1733	15.0217	0.08146	11.741	12.466	12.914	13.158	13.545	13.814	14.222	15.022	15.874	16.355	16.691	17.203	17.545	18.214	19.431
788	-0.1733	15.0242	0.08146	11.743	12.468	12.916	13.16	13.547	13.816	14.225	15.024	15.877	16.358	16.693	17.206	17.548	18.217	19.434
789	-0.1733	15.0267	0.08146	11.745	12.471	12.918	13.162	13.55	13.819	14.227	15.027	15.88	16.361	16.696	17.208	17.551	18.22	19.438
790	-0.1733	15.0292	0.08147	11.747	12.472	12.92	13.164	13.552	13.821	14.229	15.029	15.882	16.364	16.699	17.212	17.554	18.223	19.442
791	-0.1733	15.0318	0.08147	11.749	12.474	12.922	13.167	13.554	13.823	14.232	15.032	15.885	16.366	16.702	17.215	17.557	18.227	19.445
792	-0.1733	15.0343	0.08148	11.75	12.476	12.924	13.169	13.556	13.825	14.234	15.034	15.888	16.369	16.705	17.218	17.561	18.23	19.449
793	-0.1733	15.0368	0.08148	11.752	12.478	12.926	13.171	13.558	13.828	14.236	15.037	15.89	16.372	16.708	17.221	17.563	18.233	19.452
794	-0.1733	15.0393	0.08149	11.754	12.48	12.928	13.173	13.561	13.83	14.239	15.039	15.893	16.375	16.711	17.224	17.567	18.236	19.456
795	-0.1733	15.0418	0.08149	11.756	12.482	12.93	13.175	13.563	13.832	14.241	15.042	15.896	16.378	16.714	17.227	17.57	18.24	19.459
796	-0.1733	15.0443	0.08149	11.758	12.484	12.932	13.177	13.565	13.834	14.243	15.044	15.899	16.38	16.716	17.229	17.573	18.243	19.462
797	-0.1733	15.0468	0.0815	11.759	12.486	12.934	13.179	13.567	13.836	14.246	15.047	15.901	16.383	16.719	17.233	17.576	18.246	19.466
798	-0.1733	15.0494	0.0815	11.761	12.488	12.937	13.182	13.57	13.839	14.248	15.049	15.904	16.386	16.722	17.236	17.579	18.249	19.47
799	-0.1733	15.0519	0.08151	11.763	12.49	12.938	13.184	13.572	13.841	14.25	15.052	15.907	16.389	16.725	17.239	17.582	18.253	19.473
800	-0.1733	15.0544	0.08151	11.765	12.492	12.941	13.186	13.574	13.843	14.253	15.054	15.909	16.392	16.728	17.242	17.585	18.256	19.477
801	-0.1733	15.0569	0.08152	11.767	12.494	12.942	13.188	13.576	13.845	14.255	15.057	15.912	16.395	16.731	17.245	17.588	18.259	19.481
802	-0.1733	15.0594	0.08152	11.769	12.496	12.945	13.19	13.578	13.848	14.257	15.059	15.915	16.397	16.734	17.248	17.591	18.262	19.484
803	-0.1733	15.0619	0.08152	11.771	12.498	12.947	13.192	13.58	13.85	14.26	15.062	15.917	16.4	16.737	17.25	17.594	18.265	19.487
804	-0.1733	15.0644	0.08153	11.772	12.5	12.949	13.194	13.583	13.852	14.262	15.064	15.92	16.403	16.74	17.254	17.597	18.269	19.491
805	-0.1733	15.0669	0.08153	11.774	12.502	12.951	13.196	13.585	13.855	14.264	15.067	15.923	16.406	16.742	17.256	17.6	18.272	19.494
806	-0.1733	15.0694	0.08154	11.776	12.504	12.953	13.198	13.587	13.857	14.267	15.069	15.926	16.409	16.745	17.26	17.604	18.275	19.498
807	-0.1733	15.0719	0.08154	11.778	12.506	12.955	13.2	13.589	13.859	14.269	15.072	15.928	16.411	16.748	17.263	17.606	18.278	19.501
808	-0.1733	15.0743	0.08155	11.779	12.508	12.957	13.202	13.591	13.861	14.271	15.074	15.931	16.414	16.751	17.266	17.61	18.282	19.505
809	-0.1733	15.0768	0.08155	11.781	12.51	12.959	13.204	13.593	13.863	14.274	15.077	15.934	16.417	16.754	17.268	17.613	18.285	19.508
810	-0.1733	15.0793	0.08156	11.783	12.511	12.961	13.206	13.595	13.866	14.276	15.079	15.936	16.42	16.757	17.272	17.616	18.288	19.512
811	-0.1733	15.0818	0.08156	11.785	12.513	12.963	13.209	13.598	13.868	14.278	15.082	15.939	16.422	16.76	17.274	17.619	18.291	19.515
812	-0.1733	15.0843	0.08157	11.786	12.515	12.965	13.211	13.6	13.87	14.281	15.084	15.942	16.425	16.763	17.278	17.622	18.295	19.519
813	-0.1733	15.0868	0.08157	11.788	12.517	12.967	13.213	13.602	13.872	14.283	15.087	15.944	16.428	16.765	17.28	17.625	18.298	19.522
814	-0.1733	15.0892	0.08158	11.79	12.519	12.969	13.215	13.604	13.874	14.285	15.089	15.947	16.431	16.768	17.283	17.628	18.301	19.526
815	-0.1733	15.0917	0.08158	11.792	12.521	12.971	13.217	13.606	13.877	14.287	15.092	15.95	16.434	16.771	17.286	17.631	18.304	19.529
816	-0.1733	15.0942	0.08159	11.793	12.523	12.973	13.219	13.608	13.879	14.29	15.094	15.952	16.436	16.774	17.29	17.634	18.307	19.533
817	-0.1733	15.0967	0.08159	11.795	12.525	12.975	13.221	13.611	13.881	14.292	15.097	15.955	16.439	16.777	17.292	17.637	18.311	19.536
818	-0.1733	15.0991	0.0816	11.797	12.527	12.977	13.223	13.613	13.883	14.294	15.099	15.958	16.442	16.78	17.295	17.64	18.314	19.54
819	-0.1733	15.1016	0.0816	11.799	12.529	12.979	13.225	13.615	13.885	14.297	15.102	15.96	16.445	16.782	17.298	17.643	18.317	19.543
820	-0.1733	15.1041	0.08161	11.8	12.531	12.981	13.227	13.617	13.888	14.299	15.104	15.963	16.448	16.785	17.301	17.646	18.32	19.547
821	-0.1733	15.1065	0.08161	11.802	12.533	12.983	13.229	13.619	13.89	14.301	15.107	15.966	16.45	16.788	17.304	17.649	18.323	19.55
822	-0.1733	15.109	0.08162	11.804	12.534	12.985	13.231	13.621	13.892	14.303	15.109	15.968	16.453	16.791	17.307	17.653	18.327	19.554
823	-0.1733	15.1114	0.08162	11.806	12.536	12.987	13.233	13.623	13.894	14.306	15.111	15.971	16.456	16.794	17.31	17.655	18.33	19.557
824	-0.1733	15.1139	0.08163	11.807	12.538	12.989	13.235	13.625	13.896	14.308	15.114	15.974	16.459	16.797	17.313	17.659	18.333	19.561
